seriesuid,coordX,coordY,coordZ,probability
1.3.6.1.4.1.14519.5.2.1.6279.6001.323302986710576400812869264321,39.73921798,49.68549069,-99.07216803,6.45286e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281,-43.29,91.07,-169.89,1.38834e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.187451715205085403623595258748,72.37534716,-17.48968443,-208.4957897,3.66221e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490,32.616775,12.2024375,-184.7025,9.67823e-09
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,31.0284381,-47.5819698,161.4103289,1.91731e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663,1.017921973,-17.07487189,-168.6229799,4.70552e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,97,101.4,-173.74,1.71082e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,27.43,37.46,-75.77,1.42231e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,103.13,-68.89,-187.67,1.16248e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.126264578931778258890371755354,-35.0125,-193.765,-128.7675,1.9174e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411,24.07806348,-133.1545771,-172.1332679,6.95593e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509,-43.54,62.22,-167.89,1.24756e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.640729228179368154416184318668,-39.55,-165.32,-128.97,0.00180357
1.3.6.1.4.1.14519.5.2.1.6279.6001.141069661700670042960678408762,-87.5372938,233.7525778,-688.7931195,0.00419541
1.3.6.1.4.1.14519.5.2.1.6279.6001.277445975068759205899107114231,-71.04368845,-126.6480002,-253.7000002,1.06298e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.139713436241461669335487719526,75.68,7.33,-108.97,2.53935e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411,-66.12,-210.87,-169.19,2.90952e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,35.2,-31.49,-170.49,1.10798e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.126264578931778258890371755354,-112.355,-145.27,-227.055,4.15353e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574,-24.73,-170.79,-168.355,4.4124e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950,-50.33318146,-160.3609681,1060.107052,5.75131e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,-75.96,23.22,-147.935,4.09745e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.417815314896088956784723476543,113,169.87,-665.55,8.07867e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,-34.65,-26.45,-115.19,0.0399228
1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547,-128.75,-76.14,-210.28,6.40547e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.395623571499047043765181005112,-74.6347499,60.91185726,-205.8029942,1.22777e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411,-26.58,-159.58,-82.67,0.000475063
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,59.1,-50.41,-202.315,1.04584e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227,77.5,179.62,-597.55,7.5285e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.188209889686363159853715266493,54.7389739,-27.77836601,-157.144079,3.13259e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.295298571102631191572192562523,58.706337,88.82006424,-201.5937448,0.000660569
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,41.5121963,52.30137998,10.97237642,9.59634e-10
1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097,46.77877306,123.0458243,-388.1937563,3.04612e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411,-72.64,-212.44,-167.7,0.983731
1.3.6.1.4.1.14519.5.2.1.6279.6001.293757615532132808762625441831,-53.77115543,69.78215761,-208.2084783,5.25732e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326,-56.18,-223.68,-196.87,2.6729e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596,43.74037611,63.42946903,-205.5116593,1.03654e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574,-35.63,-72.01,-192.39,2.74363e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.210837812047373739447725050963,-68.35,-184.35,-126.42,2.49881e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410,38.89,-167.76,-201.49,0.960796
1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281,-28.56208646,19.34510076,-169.85729,2.93594e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,53.9056177,40.46510949,-169.5804102,4.50793e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,-90.91,34.21,-78.55,2.34088e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.397062004302272014259317520874,-72.09375,217.5,-769.099976,3.39023e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.404364125369979066736354549484,67.14671884,-78.37391514,-174.2027125,5.84689e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.126264578931778258890371755354,47.14132781,-141.9600467,-215.7729283,4.64998e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097,-37.24,142.52,-372.55,0.00496479
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,69.16841937,0.164476727,-115.9039862,1.48573e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879,52.7536601,-14.40902405,-140.9114288,3.73474e-09
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-79.21720891,117.6856085,-67.05000019,1.60782e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.305858704835252413616501469037,64.33,154.47,-166.73,7.47874e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729,-30.49879376,173.4358062,-561.8919357,2.9987e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,-73.97,-11.74,-116.54,5.80178e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780,75.9653155,7.0765625,-75.7475035,4.16325e-10
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,-31.51,-51.9,-157.43,2.44713e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574,109.34,-94.58,-250.58,9.39873e-09
1.3.6.1.4.1.14519.5.2.1.6279.6001.202811684116768680758082619196,95.9671005,18.118994,-178.885,7.62087e-09
1.3.6.1.4.1.14519.5.2.1.6279.6001.146429221666426688999739595820,113.7,-117.64,-324.99,0.946517
1.3.6.1.4.1.14519.5.2.1.6279.6001.323302986710576400812869264321,-26.41457968,49.31621064,-113.2713442,1.70057e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411,23.05570794,-105.5673401,-71,0.972101
1.3.6.1.4.1.14519.5.2.1.6279.6001.323302986710576400812869264321,-61.97193905,-29.3537655,-103.4871077,7.60832e-09
1.3.6.1.4.1.14519.5.2.1.6279.6001.657775098760536289051744981056,39.40186274,58.7597119,-150.1910667,6.26113e-09
1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326,-80.32,-207.52,-209.24,2.2813e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410,58.82,-113.93,-282.31,3.37433e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.141069661700670042960678408762,-55.75,195.98,-803.29,4.53426e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.216882370221919561230873289517,-80.6,-62.58,-146.44,0.0195773
1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097,-72.99,167.02,-497.1,1.07554e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411,9.4,-163.28,-90.85,0.000630765
1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574,75.85,-131.99,-214.69,0.000130451
1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574,-26.23,-87.79,-277.14,1.15302e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,84.07233257,-3.514152684,-157.3864756,0.000965159
1.3.6.1.4.1.14519.5.2.1.6279.6001.272042302501586336192628818865,-9.313250125,191.3619999,-752.037143,5.66271e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.141069661700670042960678408762,62,197.39,-725.39,4.2946e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.317087518531899043292346860596,-46.40406091,81.20875635,-69.77959391,1.32532e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.868211851413924881662621747734,-95.77001834,-11.7120676,-143.8709217,8.08346e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.231645134739451754302647733304,-15.43,55.28,-93.29,1.81526e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488,62.35,26.89,-170.02,8.37204e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.188209889686363159853715266493,-81.65029262,25.57010105,-223.468678,2.32938e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574,87.61,-66.53,-145.93,4.92958e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410,58.63,-240.98,-252.99,7.58602e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179,11.31561088,31.96694422,-191.4040002,2.40073e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.566816709786169715745131047975,-78.99,-68.7,-255.89,1.76885e-09
1.3.6.1.4.1.14519.5.2.1.6279.6001.640729228179368154416184318668,31.93,-101.97,-173,0.00103072
1.3.6.1.4.1.14519.5.2.1.6279.6001.311981398931043315779172047718,137.6982891,48.83976172,-183.3954317,0.000462168
1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114,-59.28813964,58.93765123,-197.5321579,5.90188e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879,-64.91059712,-8.458194556,-67.09360001,0.000435874
1.3.6.1.4.1.14519.5.2.1.6279.6001.231645134739451754302647733304,121.23,1.31,-192.99,2.94045e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.404364125369979066736354549484,-14.06,-122.51,-33,1.07335e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235,-35.07149823,-7.142065603,-163.9394765,1.7444e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005,-59.85,127.95,-413.8,2.58892e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074,5.24,118.81,-712.53,1.93194e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.975254950136384517744116790879,-76.62259788,-8.430508434,-158.4732201,5.41145e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,52.75621715,-24.47694153,-85.03742536,1.26637e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.305858704835252413616501469037,34.6168757,184.7499452,-309.5141242,4.12561e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-47.4804761,-127.3132794,-235.1294215,4.509e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.141069661700670042960678408762,-48.56910021,247.5443331,-684.9246669,0.001803
1.3.6.1.4.1.14519.5.2.1.6279.6001.293757615532132808762625441831,58.32,78.13,-251.5,4.77117e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.332453873575389860371315979768,-105.41,-198.56,-347.01,2.76999e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998,76.27780922,72.04526206,-168.6146229,7.32133e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574,-30.82121391,-119.9409995,-132.1354706,3.04618e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,-29.54849495,44.04061031,-84.56710548,0.00374233
1.3.6.1.4.1.14519.5.2.1.6279.6001.294188507421106424248264912111,-75.2,30.97,-206.09,8.00015e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,-67.19,-25.16,-110.43,4.35684e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.417815314896088956784723476543,82.91,237.05,-744.85,1.61315e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.716498695101447665580610403574,61.105,-134.575,-219.43,8.54221e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998,-105.98,0,-186.31,5.2243e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488,-44.4,-45.43,-172.92,1.61303e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843,24.2,20.4,-110.97,1.66698e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547,71.88286352,71.37727905,-180.6128837,2.52248e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074,-66.93,185.42,-632.65,3.46545e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987,97.9,82.155,-66.695,4.5293e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547,26.09,62.43,-233.76,0.000542099
1.3.6.1.4.1.14519.5.2.1.6279.6001.404364125369979066736354549484,82.89,-74.51,-134.8,6.75966e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,104.8898124,75.72341244,-161.5544375,1.10509e-09
1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843,62.2,61,-235.04,2.7843e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367,-89.01502584,172.1696408,1683.585897,1.92229e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179,-21.52976823,-49.66396067,-201.3422683,0.000246633
1.3.6.1.4.1.14519.5.2.1.6279.6001.293757615532132808762625441831,-71.35,22.66,-138.37,0.000226808
1.3.6.1.4.1.14519.5.2.1.6279.6001.397062004302272014259317520874,-71.50894029,149.3793471,-588.4115978,1.07713e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896,44.23907469,53.35443248,-137.6428826,1.34437e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235,-37.3,-35,-216.5,3.07876e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.294188507421106424248264912111,82.37,32.27,-80.42,0.00749239
1.3.6.1.4.1.14519.5.2.1.6279.6001.311981398931043315779172047718,-79.69453198,65.03762688,-218.6252339,4.83342e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.826812708000318290301835871780,81.16429975,75.92229463,-121.4855236,2.26648e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.202811684116768680758082619196,28.79,-97.115,-153.34,5.54117e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074,-60.26,191.73,-617.03,8.00235e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.305858704835252413616501469037,40.96011436,151.0738892,-351.6404525,6.25818e-11
1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179,71.54,-3.45,-154.86,0.00159681
1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281,-89.69,27.185,-67.555,9.1876e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.311981398931043315779172047718,58.45724095,47.28715272,-208.7963238,1.34843e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896,-14.61,39.95,-112.26,7.71962e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227,33.68,248.53,-557.72,3.31014e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410,28.7,-106,-339.99,0.899181
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-85.1,16.33,-61.33,9.34377e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509,-3.620672007,-21.52668932,-205.5221994,3.49591e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273,62.48,-85.43,-169,0.000573768
1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005,-32.08321448,194.2569961,-368.7078162,1.07375e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663,70.94,81.74,-227.7,1.9688e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074,-29.88,182.775,-678.26,1.25239e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.905371958588660410240398317235,-28.93235971,-0.954511605,-251.4791141,1.16452e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.404364125369979066736354549484,18.29,-84.21,-183.2,1.15543e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952,95.32,136.26,-494.22,1.60438e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059,19.02,76.7,-46.22,1.19444e-10
1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998,-0.836745827,24.79973626,-210.39544,5.9314e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273,-99.11941822,-51.90915972,-276.8620581,5.52373e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998,-38.02,-45.53,-129.95,5.01466e-09
1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663,-14.51,57.22,-84.34,4.49456e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371,-65.99,53.79,-251.68,4.55867e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.395623571499047043765181005112,45.7,98,-124,1.84778e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367,-26.3,44.02,1648.1,4.22562e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097,-49.795,104.67,-461.255,8.70676e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005,94.11,168.12,-403.01,1.13262e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367,-39.83240332,50.51618765,1624.204221,0.000325903
1.3.6.1.4.1.14519.5.2.1.6279.6001.139713436241461669335487719526,-31.52,31.16,-187.14,1.93797e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.281489753704424911132261151767,-64.98413928,-65.9292869,-139.0316002,0.00199739
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-51.94,6.03,235.19,0.0198436
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,51.584229,-7.389543692,-191.7256359,5.00355e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,-75.37,52.67,-224.32,2.08029e-09
1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371,-49.68,56.75,-146.095,0.0152852
1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,-35.82,62.06,-46.68,2.01511e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,-92.88891689,96.61987201,-231.3534724,9.30012e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.202811684116768680758082619196,-67.19489676,-42.34423712,-145.7499088,5.88627e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.311981398931043315779172047718,68.8201178,3.599561864,-120.374708,2.4544e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,-36.87584611,86.06066207,-336.5668035,1.48996e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273,-54.38933552,27.66718141,-177.1427263,1.05296e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176,68.96434534,51.18774009,-225.5561782,8.31122e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733,-37.15074559,46.16736272,-168.9287912,6.45073e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179,85.87,-10.84,-102.07,5.01212e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,-70.40356108,52.08646934,-210.7556524,6.23313e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.898642529028521482602829374444,-30.03,209.14,-574.65,1.98713e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663,-77.53,-4.355,-238.555,5.72367e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912,-71.9,79.4,-194.93,1.30311e-09
1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074,-45.84,236.15,-606.08,8.16767e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.310626494937915759224334597176,29.35,46.26,-78.96,6.25777e-09
1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495,-106.8328432,86.97504686,1568.113801,0.000212238
1.3.6.1.4.1.14519.5.2.1.6279.6001.126264578931778258890371755354,-92.73,-201.35,-278.99,2.47372e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.138080888843357047811238713686,57.85,163.73,-510.94,7.34894e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.138080888843357047811238713686,45.285,164.14,-398.94,8.12353e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.979083010707182900091062408058,27.81729272,77.93735937,-220.2344446,0.0176083
1.3.6.1.4.1.14519.5.2.1.6279.6001.278660284797073139172446973682,48.93,45.92,-154.73,2.10153e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-125.9578759,-105.3303552,-294.2517754,7.4661e-10
1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114,48.93,61.92,-50.83,0.487714
1.3.6.1.4.1.14519.5.2.1.6279.6001.564534197011295112247542153557,-47.77581744,63.59744006,-173.8010217,2.64546e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411,-49.36,-161.55,-218.99,0.0156393
1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509,116.29,47.5,-204.5,1.15636e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.139713436241461669335487719526,95.14014287,-54.65034688,-217.0851717,1.87354e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.332453873575389860371315979768,-34.65,-228.69,-259.95,0.00257627
1.3.6.1.4.1.14519.5.2.1.6279.6001.397062004302272014259317520874,-106.42,156.75,-688.58,8.28202e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509,-21.84011132,94.594522,-239.8678891,1.83055e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733,28.67,58.5,-240.33,1.4978e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,75.74140842,-55.83294502,-170.6174571,1.71299e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488,-98.04543624,60.89725853,-240.7345974,1.93483e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410,47.8,-171.58,-313.99,0.0150807
1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488,65.6,-63.6,-195.25,6.24455e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,-65.89571131,66.80319979,-122.5197533,1.05042e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.323302986710576400812869264321,-25.81,42.72,-49.83,7.06716e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.323859712968543712594665815359,59.63,-37.18,-71.18,1.60491e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.302134342469412607966016057827,-46.4,30.23,-36.31,2.35566e-08
1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,-23.52,-71,-238.06,1.46486e-06
1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492,-112.1230505,33.2627771,-209.8481134,1.42948e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,-94.92685598,9.102383631,167.258894,1.39548e-05
1.3.6.1.4.1.14519.5.2.1.6279.6001.332453873575389860371315979768,-40.9483824,-90.62228789,-186.2746577,0.0127488
1.3.6.1.4.1.14519.5.2.1.6279.6001.293757615532132808762625441831,63.60028347,1.810092345,-152.423306,4.54727e-07
1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896,84.995,11.055,-98.14,0.000246698
1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005,-105.1987666,143.6622802,-458.9112152,4.64751e-08
